#Run	Event
204416	68873218
204416	69034855
204416	69060045
204416	69139600
204416	69362559
204416	69373272
204416	69420126
204416	69524417
204416	69694645
204416	69866380
204416	69962424
204416	70039077
204416	70116877
204416	70209805
204416	70279774
204416	70333980
204416	70416609
204416	70578449
204416	70819376
204416	71067863
204416	71287129
204416	71349903
204416	71449356
204416	71504635
204416	71535199
204416	71730448
204416	71750395
204416	71765891
204416	71878896
204416	72206371
204416	72219993
204416	72257505
204416	72420575
204416	72781100
204416	72842688
204416	73065902
204416	73174611
204416	73311773
204416	73317264
204416	73504742
204416	73524284
204416	73537619
204416	73696307
204416	73727354
204416	73738284
204416	73976568
204416	73981584
204416	74166687
204416	74212683
204416	74469649
204416	74569057
204416	74812573
204416	74927942
204416	75035763
204416	75074398
204416	75135568
204416	75241500
204416	75244674
204416	75427490
204416	75556875
204416	75578826
204416	75664738
204416	75717530
204416	75760067
204416	76068495
204416	76086112
204416	76472938
204416	77050423
204416	77130047
204416	77160033
204416	77316393
204416	77830785
204416	77853417
204416	77868915
204416	77965852
203523	1546814
203523	1700914
203523	1833435
203523	2283514
203523	2438822
203523	2633468
203523	3127381
203523	3274406
203523	3285045
203523	3402178
203523	3402804
203523	3438792
203523	3440015
203523	3451583
203523	3593849
203523	4010208
203523	4032880
203523	4199387
203523	4295439
203523	4298043
203523	4541795
203523	4880399
203523	5140201
203523	5313971
203523	5692418
203523	5775283
203523	5877532
203523	6256613
203523	6259578
203523	6416691
203523	6544722
203523	6604559
203523	6734823
203523	6818482
203523	6849795
203523	7081177
203523	7443664
203523	7551648
203523	7625512
203523	7728906
203523	7738619
203523	7877455
203523	7927254
203523	7930927
203523	7994453
203523	8226483
203523	8236439
203523	8328310
203523	8450193
203523	8543843
203523	8629156
203523	8879260
203523	8961011
203523	9057645
203523	9909485
203523	9911907
203523	10051732
203523	10194644
203523	10368041
203523	10434736
203523	10641513
203523	10656423
203523	10875429
203523	10947209
203523	11111430
203523	11390024
203523	11464907
203523	11587457
203523	11595728
203523	11641133
203523	11908253
203523	11980196
203523	11997705
203523	12044575
203523	12165316
203523	12198800
203523	12376977
203523	12388752
203523	13203769
203523	13307920
203523	13405606
203523	13478668
203523	13529674
203523	13545710
203523	13598002
203523	13712743
203523	13776983
203523	13931882
203523	14107815
203523	14157739
203523	14179470
203523	14319655
203523	14350673
203523	14708262
203523	14859698
203523	15086877
203523	15246630
203523	15379916
203523	15632589
203523	15828641
203523	15986205
203523	16014707
203523	16194319
203523	16242584
203523	16363824
203523	16768158
203523	16796619
203523	16816006
203523	17012166
203523	17127426
203523	17183706
203523	17203014
203523	17512737
203523	17573661
203523	17635154
203523	17706897
203523	17858129
203523	17964647
203523	18269939
203523	18497099
203523	18560765
203523	18796802
203523	18849837
203523	19020528
203523	19207900
203523	19214501
203523	19298048
203523	19327062
203523	19489681
203523	19555027
204932	1026214
204932	1073676
204932	1092647
204932	1263332
204932	1381998
204932	1398525
204932	1517672
204932	1537600
204932	1568333
204932	1581911
204932	1631099
204932	1705824
204932	1771082
204932	1850591
204932	1880857
204932	2109486
204932	2363009
204932	2435232
204932	2491568
204932	2787999
204932	2914616
204932	3235212
204932	3324077
204932	3337025
204932	3419408
204932	3452811
204932	3585211
204932	3638195
204932	4289875
204932	4440017
204932	4442623
204932	4494788
204932	4599410
204932	4737936
204932	4756404
204932	4940381
204932	4951814
204932	5705815
204932	5859910
204932	5876310
204932	5911660
204932	5962109
204932	5964850
204932	6105147
